x axis,y axis,z axis
-0.12,-0.94,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.92,-0.01
-0.12,-0.93,-0.01
-0.12,-0.94,-0.02
-0.12,-0.93,-0.00
-0.12,-0.92,-0.02
-0.12,-0.93,-0.01
-0.11,-0.93,-0.02
-0.11,-0.93,-0.01
-0.12,-0.94,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.12,-0.93,-0.01
-0.12,-0.94,-0.02
-0.12,-0.93,-0.00
-0.12,-0.92,-0.02
-0.12,-0.93,-0.01
-0.11,-0.93,-0.02
-0.11,-0.93,-0.01
-0.12,-0.94,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.94,-0.02
-0.12,-0.93,-0.00
-0.12,-0.92,-0.02
-0.12,-0.93,-0.01
-0.11,-0.93,-0.02
-0.11,-0.93,-0.01
-0.12,-0.94,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.93,-0.00
-0.12,-0.92,-0.02
-0.12,-0.93,-0.01
-0.11,-0.93,-0.02
-0.11,-0.93,-0.01
-0.12,-0.94,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.01
-0.11,-0.93,-0.02
-0.11,-0.93,-0.01
-0.12,-0.94,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.93,-0.01
-0.11,-0.93,-0.02
-0.11,-0.93,-0.01
-0.12,-0.94,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.11,-0.93,-0.02
-0.11,-0.93,-0.01
-0.12,-0.94,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.11,-0.93,-0.01
-0.12,-0.94,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.12,-0.94,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.11,-0.92,-0.02
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.11,-0.93,-0.01
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.01
-0.11,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.12,-0.94,-0.00
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.13,-0.92,-0.06
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.11,-0.91,0.02
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.96,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.92,-0.01
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.92,-0.04
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.93,-0.03
-0.12,-0.92,-0.01
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.92,0.00
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.92,-0.01
-0.13,-0.95,-0.01
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.92,-0.01
-0.13,-0.94,-0.05
-0.12,-0.93,-0.02
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.92,-0.01
-0.13,-0.94,-0.05
-0.12,-0.94,-0.08
-0.11,-0.93,-0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.92,-0.01
-0.13,-0.94,-0.05
-0.12,-0.94,-0.08
-0.12,-0.91,0.02
-0.11,-0.92,-0.02
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.92,-0.01
-0.13,-0.94,-0.05
-0.12,-0.94,-0.08
-0.12,-0.91,0.02
-0.12,-0.94,-0.01
-0.12,-0.92,-0.01
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.92,-0.01
-0.13,-0.94,-0.05
-0.12,-0.94,-0.08
-0.12,-0.91,0.02
-0.12,-0.94,-0.01
-0.13,-0.92,-0.04
-0.12,-0.92,-0.02
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
-0.12,-0.93,-0.04
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.93,-0.03
-0.13,-0.93,-0.03
-0.12,-0.92,-0.01
-0.13,-0.94,-0.05
-0.12,-0.94,-0.08
-0.12,-0.91,0.02
-0.12,-0.94,-0.01
-0.13,-0.92,-0.04
-0.12,-0.92,-0.05
-0.12,-0.94,-0.01
-0.12,-0.94,-0.01
-0.11,-0.94,-0.02
-0.13,-0.92,-0.01
-0.12,-0.93,-0.03
-0.11,-0.92,-0.03
-0.12,-0.92,-0.02
-0.12,-0.92,-0.02
-0.12,-0.93,-0.02
-0.12,-0.94,-0.02
-0.13,-0.93,-0.02
-0.12,-0.92,-0.02
-0.11,-0.92,-0.02
-0.13,-0.92,-0.03
-0.12,-0.93,-0.02
-0.12,-0.93,-0.03
-0.13,-0.92,-0.02
-0.13,-0.93,-0.03
-0.12,-0.91,-0.03
